Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_103380,EID_53380,Rural,Large,South,Zone 6,6,0,1,6897,Rented,21,0,0,0,222,24.0,2006.0,20,0,B,3,29,25135
WH_103676,EID_53676,Rural,Large,North,Zone 5,2,0,3,4495,Rented,60,0,0,1,106,39.0,,31,0,B+,3,5,37150
WH_105776,EID_55776,Rural,Small,South,Zone 6,3,0,3,4574,Company Owned,26,0,0,1,196,33.0,1999.0,35,1,A+,4,9,46151
WH_123798,EID_73798,Rural,Large,North,Zone 6,7,0,3,4986,Company Owned,45,0,0,1,107,36.0,2005.0,24,1,A+,5,23,31068
WH_106573,EID_56573,Rural,Small,West,Zone 6,0,0,2,5862,Company Owned,23,1,0,1,259,35.0,,24,0,B+,4,15,30146
WH_121563,EID_71563,Rural,Mid,West,Zone 2,8,3,4,3465,Rented,24,0,0,1,146,28.0,1998.0,25,1,B,4,12,30070
WH_101607,EID_51607,Rural,Large,North,Zone 6,2,0,1,4976,Company Owned,61,0,0,1,183,26.0,,20,0,B,3,28,25112
WH_119994,EID_69994,Rural,Mid,North,Zone 4,2,0,4,4150,Rented,20,0,0,0,56,21.0,,23,0,A,4,26,30146
WH_124700,EID_74700,Rural,Mid,West,Zone 4,5,0,2,5225,Company Owned,22,0,1,1,162,34.0,2016.0,12,0,A,6,26,16128
WH_123019,EID_73019,Rural,Large,North,Zone 6,7,1,2,5224,Rented,24,0,0,0,139,27.0,1997.0,31,0,C,6,4,41082
WH_124996,EID_74996,Rural,Mid,West,Zone 2,6,0,4,4490,Company Owned,57,0,0,1,130,28.0,2012.0,10,0,B,4,18,12114
WH_115883,EID_65883,Rural,Mid,South,Zone 2,5,1,5,4089,Rented,26,0,0,1,94,30.0,2017.0,9,0,B+,3,32,11101
WH_117175,EID_67175,Rural,Mid,South,Zone 2,6,0,3,3978,Company Owned,39,0,0,1,93,17.0,2014.0,19,1,A+,4,1,28058
WH_108984,EID_58984,Rural,Large,North,Zone 5,3,2,3,6296,Company Owned,21,0,0,1,159,43.0,,13,1,A+,3,14,17119
WH_119440,EID_69440,Rural,Mid,West,Zone 3,0,5,5,4826,Company Owned,39,1,0,1,254,54.0,,6,0,B+,2,19,7066
WH_115522,EID_65522,Rural,Large,West,Zone 5,8,1,3,5181,Company Owned,16,0,0,1,214,24.0,2018.0,7,1,B,1,10,8056
WH_101980,EID_51980,Rural,Mid,East,Zone 3,1,3,5,3972,Rented,63,0,0,0,219,31.0,,14,0,B,4,27,16060
WH_111425,EID_61425,Rural,Small,West,Zone 6,5,0,3,4991,Rented,43,1,0,1,196,42.0,1996.0,34,1,A+,2,8,48100
WH_119982,EID_69982,Rural,Mid,West,Zone 4,6,0,2,6596,Company Owned,25,0,0,1,205,25.0,2005.0,24,1,B+,4,26,28121
WH_117317,EID_67317,Rural,Small,North,Zone 6,5,0,4,4949,Company Owned,59,0,1,1,210,,2007.0,25,0,B+,3,8,31101
WH_112155,EID_62155,Rural,Small,West,Zone 1,6,1,4,4605,Rented,19,0,0,1,265,42.0,2001.0,24,1,C,2,30,31093
WH_112857,EID_62857,Rural,Small,South,Zone 6,1,0,2,5653,Rented,26,1,0,1,240,30.0,,24,0,B,4,2,28114
WH_107424,EID_57424,Rural,Mid,South,Zone 3,4,3,2,4068,Rented,28,0,1,1,163,26.0,,7,0,A,3,19,10129
WH_105626,EID_55626,Rural,Mid,North,Zone 4,5,1,4,5027,Company Owned,68,1,0,1,127,23.0,2011.0,18,0,C,5,26,22121
WH_101682,EID_51682,Rural,Large,North,Zone 5,6,1,4,4438,Rented,17,0,0,0,228,46.0,,24,0,B,6,24,28057
WH_116133,EID_66133,Rural,Mid,North,Zone 2,8,2,2,4857,Company Owned,34,0,0,0,268,21.0,2021.0,0,0,,0,12,8056
WH_120563,EID_70563,Rural,Mid,North,Zone 3,7,0,4,5413,Company Owned,23,1,1,1,121,44.0,2019.0,6,0,B+,3,27,7082
WH_116335,EID_66335,Rural,Large,North,Zone 6,6,2,3,5316,Company Owned,32,0,0,1,221,41.0,1996.0,24,0,A,6,28,31096
WH_106446,EID_56446,Urban,Small,North,Zone 6,3,0,3,4185,Company Owned,29,0,0,1,74,38.0,2013.0,18,0,B+,4,13,21066
WH_120500,EID_70500,Rural,Large,West,Zone 6,2,1,2,6541,Rented,57,0,0,1,233,27.0,,39,1,A+,2,6,52145
WH_100988,EID_50988,Rural,Mid,South,Zone 2,8,2,3,4065,Rented,23,0,0,1,116,30.0,,20,0,B,2,12,23106
WH_115083,EID_65083,Rural,Mid,North,Zone 2,7,0,3,4370,Company Owned,63,0,0,1,107,29.0,2019.0,5,1,A+,1,12,7099
WH_111645,EID_61645,Rural,Mid,North,Zone 2,1,1,2,5335,Company Owned,53,0,0,1,133,35.0,,16,0,B+,3,22,19150
WH_119280,EID_69280,Rural,Small,North,Zone 6,8,0,3,4498,Rented,40,0,0,1,252,27.0,2018.0,13,1,C,6,8,19150
WH_120162,EID_70162,Rural,Mid,North,Zone 3,1,0,3,4585,Rented,18,0,0,0,137,18.0,,9,0,C,6,27,11129
WH_122042,EID_72042,Rural,Mid,South,Zone 2,5,0,3,3921,Rented,15,0,0,1,245,22.0,2008.0,15,0,C,5,1,20119
WH_111722,EID_61722,Rural,Large,North,Zone 5,2,3,2,5282,Company Owned,59,0,0,1,59,25.0,,5,0,A+,6,24,6072
WH_103093,EID_53093,Rural,Large,North,Zone 5,7,4,2,4549,Rented,68,0,0,1,201,28.0,,23,0,A,5,24,29077
WH_119539,EID_69539,Rural,Mid,South,Zone 2,3,3,2,5553,Company Owned,61,0,0,1,67,42.0,,14,0,B+,4,32,16087
WH_113261,EID_63261,Rural,Large,North,Zone 6,3,0,3,4887,Rented,43,0,0,1,66,32.0,,10,0,C,5,23,12110
WH_113998,EID_63998,Rural,Small,North,Zone 6,7,0,2,4421,Rented,66,0,0,1,155,27.0,2015.0,19,0,B+,4,13,24101
WH_118207,EID_68207,Rural,Large,West,Zone 6,2,0,4,5147,Company Owned,15,0,0,1,83,30.0,,0,0,,0,23,3078
WH_117482,EID_67482,Rural,Large,South,Zone 5,8,1,4,3521,Company Owned,31,0,0,0,65,24.0,2010.0,15,0,C,6,25,19109
WH_110396,EID_60396,Rural,Large,West,Zone 5,2,1,4,4506,Company Owned,64,0,0,1,96,30.0,,5,0,C,2,10,6145
WH_102844,EID_52844,Rural,Large,South,Zone 5,3,0,3,3794,Company Owned,20,0,0,1,99,20.0,2006.0,25,0,B,3,25,29138
WH_109078,EID_59078,Rural,Large,West,Zone 6,7,0,4,4319,Rented,53,0,1,1,73,,2011.0,17,1,A+,4,23,24100
WH_103342,EID_53342,Rural,Large,West,Zone 6,8,2,4,4248,Company Owned,18,1,0,0,115,22.0,2013.0,10,0,B,3,6,12066
WH_116422,EID_66422,Rural,Mid,West,Zone 4,8,1,4,5435,Rented,68,0,0,0,160,12.0,2007.0,23,1,B,5,26,28067
WH_106540,EID_56540,Rural,Large,North,Zone 6,6,0,4,5718,Company Owned,20,1,0,1,234,23.0,2023.0,0,0,,0,6,8136
WH_114288,EID_64288,Rural,Mid,South,Zone 2,6,0,4,6413,Company Owned,17,0,0,1,128,52.0,2001.0,25,0,B,3,32,28074
WH_103356,EID_53356,Rural,Mid,South,Zone 3,8,4,3,2878,Company Owned,51,0,0,1,209,34.0,2015.0,12,0,B+,1,27,14063
WH_113025,EID_63025,Rural,Large,North,Zone 6,8,0,2,5259,Company Owned,50,1,1,1,212,29.0,1996.0,22,0,C,4,28,30085
WH_111745,EID_61745,Rural,Small,West,Zone 6,0,0,5,7039,Rented,70,1,0,1,148,28.0,,6,0,C,6,15,8148
WH_111801,EID_61801,Rural,Mid,West,Zone 3,8,0,3,4615,Company Owned,52,0,0,1,205,22.0,2002.0,26,0,A,3,19,35062
WH_114414,EID_64414,Rural,Mid,West,Zone 4,7,0,4,3713,Rented,55,0,0,1,121,24.0,2020.0,4,0,C,1,11,5074
WH_107813,EID_57813,Rural,Mid,South,Zone 4,5,2,1,3128,Rented,23,0,0,0,91,35.0,2003.0,15,1,B+,6,26,18067
WH_124665,EID_74665,Urban,Mid,South,Zone 4,6,0,2,4753,Company Owned,59,0,0,1,118,27.0,,25,0,C,6,26,31063
WH_121510,EID_71510,Rural,Large,West,Zone 6,7,1,3,5131,Company Owned,42,0,0,1,173,31.0,,4,0,B+,2,6,4083
WH_102428,EID_52428,Rural,Large,West,Zone 5,7,0,4,5525,Company Owned,28,0,0,1,126,24.0,2006.0,32,1,B+,6,14,41097
WH_121427,EID_71427,Rural,Mid,North,Zone 4,5,3,2,4865,Rented,61,0,0,0,211,22.0,,26,1,A+,3,26,34136
WH_121730,EID_71730,Rural,Mid,South,Zone 4,3,0,2,4556,Rented,31,0,0,1,55,54.0,2009.0,20,0,A,6,26,25137
WH_111939,EID_61939,Rural,Large,North,Zone 5,5,0,3,4290,Company Owned,30,0,0,0,116,23.0,2002.0,22,0,A,6,25,29148
WH_121195,EID_71195,Urban,Mid,East,Zone 4,6,1,5,5432,Company Owned,17,0,0,1,93,28.0,2002.0,27,1,A,6,26,35093
WH_117070,EID_67070,Rural,Large,North,Zone 5,1,0,3,4901,Rented,26,0,0,0,215,26.0,,36,0,A,6,24,49118
WH_104799,EID_54799,Rural,Large,West,Zone 5,4,0,4,4720,Company Owned,64,0,0,1,192,30.0,2022.0,0,0,,0,10,11109
WH_102353,EID_52353,Rural,Large,West,Zone 5,5,0,3,6152,Company Owned,15,0,0,1,60,32.0,2003.0,33,0,B,5,10,39073
WH_122737,EID_72737,Rural,Mid,West,Zone 4,0,0,3,3765,Rented,22,0,0,1,257,28.0,,22,0,A,6,11,30070
WH_116378,EID_66378,Rural,Large,North,Zone 6,2,0,3,6299,Company Owned,18,0,0,1,204,36.0,,20,1,A+,5,29,26117
WH_111383,EID_61383,Rural,Large,North,Zone 5,1,0,4,5206,Rented,38,0,0,0,227,23.0,,23,0,B+,5,24,27111
WH_120953,EID_70953,Rural,Large,West,Zone 6,5,0,3,4489,Company Owned,42,0,0,1,159,22.0,2007.0,19,0,A,2,6,26058
WH_119136,EID_69136,Rural,Mid,West,Zone 4,2,0,4,4155,Company Owned,46,0,0,1,61,28.0,,39,0,B,6,11,49092
WH_109077,EID_59077,Rural,Mid,West,Zone 2,0,0,4,5940,Company Owned,19,0,0,1,101,46.0,,19,0,C,2,12,25108
WH_108073,EID_58073,Rural,Large,North,Zone 6,4,3,3,3737,Company Owned,47,0,0,0,249,29.0,,20,0,C,4,23,25119
WH_114859,EID_64859,Urban,Mid,West,Zone 2,7,0,3,5031,Rented,24,0,0,0,71,23.0,2002.0,31,0,B,5,1,38144
WH_117424,EID_67424,Rural,Small,North,Zone 6,5,0,3,4859,Company Owned,52,1,0,1,122,22.0,2013.0,10,1,A+,5,8,14123
WH_124410,EID_74410,Rural,Mid,South,Zone 2,8,1,2,6784,Company Owned,46,0,0,1,122,32.0,,15,1,A+,3,1,20078
WH_107491,EID_57491,Rural,Mid,West,Zone 2,7,0,3,5357,Company Owned,32,0,0,1,176,29.0,2012.0,20,1,A+,6,1,29107
WH_117649,EID_67649,Rural,Mid,South,Zone 4,2,0,3,4834,Company Owned,37,0,0,1,98,39.0,,18,0,A,3,11,22068
WH_112771,EID_62771,Rural,Large,North,Zone 6,4,0,2,4333,Rented,65,0,0,1,113,30.0,2003.0,26,0,A,3,6,36151
WH_124095,EID_74095,Rural,Large,South,Zone 6,4,0,3,4402,Rented,27,0,0,1,200,40.0,2003.0,23,0,A,2,29,30143
WH_107059,EID_57059,Rural,Mid,West,Zone 2,7,0,5,4532,Company Owned,42,0,0,1,74,72.0,2010.0,20,0,B+,2,1,23065
WH_113507,EID_63507,Rural,Mid,West,Zone 4,3,1,2,5065,Rented,47,0,0,0,241,24.0,2004.0,24,0,C,6,26,30114
WH_116661,EID_66661,Rural,Mid,North,Zone 4,3,0,4,5479,Company Owned,45,0,0,1,150,32.0,2010.0,20,1,A+,3,26,28055
WH_105084,EID_55084,Rural,Large,North,Zone 5,4,0,2,5182,Company Owned,52,0,0,1,236,29.0,2004.0,33,1,A+,2,24,46100
WH_102382,EID_52382,Urban,Mid,South,Zone 4,1,1,2,4526,Rented,62,0,0,1,87,25.0,,23,1,C,5,11,31111
WH_100571,EID_50571,Rural,Mid,West,Zone 3,1,0,6,4362,Company Owned,31,0,0,1,190,,,5,0,C,1,19,7076
WH_101435,EID_51435,Rural,Large,West,Zone 6,2,0,2,4005,Rented,28,0,0,0,58,17.0,,24,0,B,4,23,27069
WH_113281,EID_63281,Rural,Large,North,Zone 6,7,0,2,5997,Rented,44,1,0,1,90,30.0,2002.0,32,1,A+,5,6,45130
WH_109439,EID_59439,Rural,Large,North,Zone 6,3,0,2,6960,Rented,34,0,0,1,199,23.0,,4,0,B,1,28,5146
WH_121736,EID_71736,Rural,Small,West,Zone 1,7,0,5,4344,Company Owned,16,0,0,1,200,24.0,2021.0,0,0,,0,30,11132
WH_111718,EID_61718,Rural,Mid,South,Zone 2,4,2,2,4633,Company Owned,23,0,0,1,157,22.0,2004.0,23,0,A,4,32,30068
WH_114749,EID_64749,Rural,Large,North,Zone 5,1,0,2,5709,Company Owned,70,0,0,0,164,23.0,,33,1,A+,2,17,46131
WH_110706,EID_60706,Rural,Small,West,Zone 6,0,0,3,5294,Company Owned,60,0,0,0,115,28.0,,28,0,A+,6,9,38075
WH_105445,EID_55445,Rural,Mid,West,Zone 4,7,0,3,5890,Company Owned,18,0,0,1,202,17.0,2017.0,11,0,B+,3,11,14104
WH_101007,EID_51007,Rural,Small,North,Zone 6,1,1,2,7071,Company Owned,48,0,0,1,106,43.0,,5,0,B,1,13,5140
WH_104543,EID_54543,Rural,Large,North,Zone 6,1,0,3,7189,Company Owned,66,0,0,1,219,36.0,,38,0,B,5,23,47118
WH_112987,EID_62987,Rural,Mid,South,Zone 2,2,5,2,4720,Rented,59,0,0,1,111,36.0,,11,0,B,4,22,12067
WH_107009,EID_57009,Rural,Large,North,Zone 6,1,0,2,4511,Company Owned,49,0,0,1,206,36.0,,37,0,B+,4,6,46108
WH_102064,EID_52064,Rural,Mid,North,Zone 3,5,4,5,4547,Rented,45,0,0,0,170,24.0,2002.0,26,1,A,3,27,33063
WH_101136,EID_51136,Rural,Mid,North,Zone 2,3,2,3,6077,Rented,44,1,1,1,255,32.0,,24,1,C,6,1,32147
WH_109882,EID_59882,Rural,Small,North,Zone 6,6,0,2,5785,Rented,26,0,0,1,160,23.0,2000.0,24,1,B,5,13,29128
WH_121727,EID_71727,Rural,Mid,West,Zone 4,3,0,4,4480,Rented,42,0,0,1,203,25.0,2005.0,16,1,C,5,11,21086
WH_110177,EID_60177,Rural,Small,South,Zone 6,2,2,4,6003,Rented,29,0,0,1,239,30.0,,18,0,A,3,9,23134
WH_100294,EID_50294,Rural,Mid,West,Zone 3,0,0,4,4947,Company Owned,21,0,0,1,107,26.0,,19,0,A+,3,27,23070
WH_116077,EID_66077,Rural,Small,South,Zone 6,3,0,2,5156,Rented,26,0,1,1,178,26.0,2003.0,27,0,C,2,15,33065
WH_118787,EID_68787,Rural,Large,North,Zone 6,0,0,2,8241,Company Owned,19,0,0,0,267,20.0,,19,0,B,6,28,22126
WH_103998,EID_53998,Rural,Small,West,Zone 6,0,0,4,8884,Rented,60,0,0,0,123,16.0,,17,0,C,5,9,21119
WH_109766,EID_59766,Rural,Mid,South,Zone 4,5,0,2,5087,Company Owned,18,0,0,1,170,35.0,2013.0,20,0,B+,2,26,23139
WH_103741,EID_53741,Rural,Large,West,Zone 6,2,0,4,4243,Company Owned,15,0,0,1,189,,,6,1,A,3,6,7141
WH_111700,EID_61700,Rural,Small,South,Zone 1,6,1,3,3438,Company Owned,50,0,0,1,163,,2015.0,17,1,B+,5,16,21094
WH_124035,EID_74035,Rural,Large,North,Zone 5,4,0,4,7793,Rented,65,0,1,1,239,33.0,2020.0,5,1,C,3,14,7060
WH_102719,EID_52719,Urban,Mid,South,Zone 3,5,1,2,3548,Company Owned,17,0,0,1,262,37.0,2009.0,21,0,A,5,19,28142
WH_124008,EID_74008,Rural,Large,South,Zone 5,8,1,4,5925,Rented,57,0,0,0,99,17.0,,6,0,A,2,10,7099
WH_112713,EID_62713,Rural,Mid,North,Zone 4,0,2,4,6088,Company Owned,27,0,0,1,121,27.0,,22,0,A,2,26,28086
WH_114870,EID_64870,Rural,Mid,North,Zone 4,6,0,3,7091,Rented,67,0,0,1,208,32.0,2018.0,5,0,B+,5,26,6063
WH_121534,EID_71534,Rural,Mid,West,Zone 4,8,1,3,4124,Company Owned,41,0,0,0,69,20.0,2002.0,27,1,A,6,26,35090
WH_116370,EID_66370,Rural,Large,South,Zone 5,3,0,2,4969,Rented,16,0,0,0,108,31.0,2016.0,12,0,C,6,14,15117
WH_102808,EID_52808,Rural,Mid,South,Zone 3,3,1,4,3491,Company Owned,26,0,0,1,145,21.0,2013.0,18,1,B,4,19,21093
WH_109017,EID_59017,Rural,Mid,North,Zone 2,4,0,3,3863,Company Owned,30,0,0,1,261,24.0,2012.0,24,0,A,3,12,33115
WH_116940,EID_66940,Rural,Large,South,Zone 6,7,0,3,3569,Company Owned,48,0,0,0,183,22.0,2020.0,4,1,A,3,29,6142
WH_116106,EID_66106,Rural,Mid,North,Zone 4,2,2,3,4767,Rented,44,0,0,0,108,17.0,,17,0,C,4,26,21124
WH_122534,EID_72534,Rural,Mid,West,Zone 4,3,2,4,4846,Rented,48,0,0,1,136,42.0,,9,0,B+,3,26,11056
WH_121179,EID_71179,Rural,Large,North,Zone 6,6,0,4,4349,Rented,50,0,0,0,180,21.0,2017.0,12,1,A+,6,28,17069
WH_102469,EID_52469,Rural,Mid,South,Zone 3,1,0,2,5722,Rented,63,0,0,0,168,22.0,,20,0,A,2,19,26131
WH_103738,EID_53738,Rural,Small,West,Zone 1,2,1,4,5155,Rented,19,0,0,1,125,27.0,,16,0,B,4,30,19104
WH_120670,EID_70670,Urban,Large,North,Zone 6,5,0,3,4700,Rented,67,0,0,0,270,17.0,2010.0,23,1,A+,3,28,33085
WH_113481,EID_63481,Rural,Large,North,Zone 6,4,0,2,3413,Company Owned,58,0,0,1,209,36.0,2021.0,5,1,B,2,6,7109
WH_118988,EID_68988,Rural,Mid,West,Zone 2,5,0,5,4436,Company Owned,68,0,0,1,86,28.0,2000.0,32,0,A,2,12,43113
WH_100362,EID_50362,Rural,Large,North,Zone 6,0,0,4,4438,Company Owned,29,0,0,0,97,34.0,,12,0,A,2,28,15125
WH_106924,EID_56924,Rural,Mid,West,Zone 4,3,0,2,5673,Company Owned,51,0,0,0,78,26.0,,22,0,B+,6,11,25120
WH_118088,EID_68088,Rural,Small,South,Zone 6,6,0,3,4281,Company Owned,17,0,0,1,101,31.0,2011.0,15,1,A+,6,2,21147
WH_114688,EID_64688,Rural,Large,North,Zone 6,7,2,2,4966,Rented,36,1,0,0,178,25.0,,15,0,C,6,6,18091
WH_102139,EID_52139,Rural,Large,North,Zone 6,3,0,2,6208,Rented,64,0,0,0,58,22.0,2000.0,24,0,B,2,23,30120
WH_119623,EID_69623,Rural,Mid,East,Zone 4,6,0,8,3305,Rented,35,0,0,1,229,26.0,2016.0,9,1,A+,6,26,13055
WH_118767,EID_68767,Rural,Large,North,Zone 6,0,0,5,6632,Company Owned,68,0,0,1,128,20.0,,17,0,A+,6,6,24071
WH_107314,EID_57314,Rural,Mid,West,Zone 4,0,2,4,4527,Company Owned,33,0,0,0,181,20.0,,14,0,B,6,11,16099
WH_120695,EID_70695,Rural,Mid,South,Zone 4,1,0,4,6363,Company Owned,68,0,0,0,181,20.0,,39,0,B+,4,26,48068
WH_101312,EID_51312,Rural,Mid,North,Zone 2,4,0,3,5251,Company Owned,41,0,0,1,236,45.0,2007.0,30,0,C,2,1,39102
WH_120314,EID_70314,Rural,Small,West,Zone 1,4,0,4,2376,Rented,54,0,0,1,167,25.0,2002.0,27,1,B,5,3,32098
WH_106183,EID_56183,Rural,Large,West,Zone 5,0,1,6,3929,Rented,61,0,0,0,94,20.0,,17,0,A,3,14,22086
WH_111303,EID_61303,Rural,Small,North,Zone 1,3,0,1,5325,Rented,62,0,0,0,219,23.0,2014.0,16,0,A,3,30,22123
WH_101591,EID_51591,Rural,Small,West,Zone 6,4,0,4,6409,Company Owned,52,0,0,1,96,30.0,2020.0,5,1,C,2,15,6057
WH_124249,EID_74249,Rural,Large,West,Zone 6,5,0,4,4916,Company Owned,45,0,0,1,148,31.0,2012.0,17,1,A,5,23,24140
WH_118546,EID_68546,Rural,Small,North,Zone 6,2,1,3,8042,Company Owned,23,0,0,1,269,22.0,,12,0,C,4,13,15108
WH_102396,EID_52396,Rural,Mid,South,Zone 2,5,1,2,6988,Rented,38,0,0,1,116,23.0,,4,1,A+,4,32,5127
WH_116701,EID_66701,Rural,Small,North,Zone 6,5,0,3,6219,Company Owned,32,0,0,0,129,24.0,1999.0,24,0,B,5,13,27138
WH_114559,EID_64559,Rural,Large,North,Zone 6,8,1,2,5118,Company Owned,34,0,0,0,82,40.0,2009.0,16,1,B,5,6,20144
WH_109516,EID_59516,Rural,Large,North,Zone 6,8,0,5,2268,Company Owned,40,0,0,1,191,28.0,2005.0,33,0,B,3,28,41138
WH_105233,EID_55233,Rural,Mid,North,Zone 4,5,3,2,4784,Rented,50,0,0,0,175,19.0,,6,1,C,1,26,8116
WH_123607,EID_73607,Rural,Large,North,Zone 6,1,0,2,4754,Rented,32,0,0,1,174,36.0,,7,0,C,3,6,9121
WH_121452,EID_71452,Rural,Large,South,Zone 5,0,1,2,5154,Rented,49,0,0,1,159,31.0,,9,0,A,5,14,13079
WH_120420,EID_70420,Rural,Mid,West,Zone 2,0,3,4,4274,Company Owned,48,0,0,1,65,39.0,,4,0,C,2,18,5078
WH_108987,EID_58987,Rural,Mid,North,Zone 2,3,0,3,3047,Rented,26,0,0,1,244,28.0,1999.0,34,0,C,4,18,46130
WH_103020,EID_53020,Rural,Mid,West,Zone 4,0,0,3,3360,Company Owned,30,0,0,1,229,28.0,,30,0,A,5,11,39115
WH_109903,EID_59903,Rural,Mid,South,Zone 3,0,2,3,3332,Company Owned,58,0,0,1,173,44.0,,24,0,A+,4,19,30133
WH_108228,EID_58228,Rural,Mid,South,Zone 4,3,2,2,6829,Company Owned,65,0,0,1,106,29.0,,18,0,B,4,26,21064
WH_109105,EID_59105,Rural,Small,West,Zone 1,7,2,2,7172,Company Owned,15,0,0,1,115,42.0,2010.0,18,0,B,2,30,20055
WH_113913,EID_63913,Rural,Mid,North,Zone 4,8,0,6,3636,Rented,51,0,0,1,146,39.0,2017.0,9,0,A,5,26,12130
WH_105295,EID_55295,Rural,Small,West,Zone 6,1,0,3,4792,Company Owned,54,0,0,0,106,36.0,,14,0,B,4,15,17129
WH_103972,EID_53972,Rural,Large,North,Zone 6,4,1,4,4460,Rented,38,0,0,0,188,23.0,1997.0,25,0,B+,6,29,29149
WH_121754,EID_71754,Rural,Large,North,Zone 6,3,0,2,4945,Company Owned,67,0,0,1,122,36.0,1996.0,36,0,C,6,23,48069
WH_114663,EID_64663,Rural,Large,South,Zone 5,8,0,2,4790,Rented,36,0,0,0,112,21.0,2008.0,15,1,A+,3,10,21129
WH_104133,EID_54133,Rural,Large,North,Zone 6,2,0,2,4146,Rented,29,0,0,1,126,30.0,,19,0,A,4,23,24125
WH_100974,EID_50974,Rural,Large,North,Zone 6,4,0,1,4795,Rented,58,0,0,0,184,22.0,2020.0,5,0,B,1,28,6146
WH_107291,EID_57291,Rural,Large,South,Zone 5,5,5,3,3800,Rented,60,0,0,0,202,16.0,,5,1,A+,4,25,7140
WH_115585,EID_65585,Urban,Large,North,Zone 6,3,1,3,3910,Rented,41,0,0,0,70,18.0,2008.0,16,0,A,6,23,21071
WH_117338,EID_67338,Urban,Large,West,Zone 5,4,0,2,4830,Company Owned,62,0,0,1,166,31.0,2018.0,10,0,C,1,14,14062
WH_109752,EID_59752,Rural,Mid,North,Zone 3,1,0,3,4013,Company Owned,45,0,0,1,235,23.0,,11,0,C,3,19,15125
WH_113774,EID_63774,Rural,Small,West,Zone 6,4,2,5,5385,Rented,29,0,0,0,222,38.0,,5,0,B+,5,9,6145
WH_123265,EID_73265,Rural,Small,South,Zone 6,1,0,2,3811,Company Owned,29,0,0,0,257,17.0,,17,0,C,2,15,23101
WH_105016,EID_55016,Rural,Large,East,Zone 5,1,2,6,6281,Company Owned,30,0,0,1,268,40.0,,6,0,C,2,14,7092
WH_117602,EID_67602,Rural,Large,North,Zone 6,6,3,2,5189,Company Owned,48,0,0,1,126,50.0,2005.0,17,0,A,6,28,21086
WH_110874,EID_60874,Rural,Mid,West,Zone 3,3,1,3,7230,Company Owned,61,0,0,0,96,23.0,,6,0,A,1,27,7083
WH_113239,EID_63239,Rural,Large,North,Zone 5,4,0,4,4827,Company Owned,38,1,0,0,202,29.0,2000.0,24,0,C,4,17,30087
WH_118024,EID_68024,Rural,Mid,North,Zone 4,0,0,2,5008,Company Owned,46,0,0,0,115,21.0,,30,0,A+,4,26,39122
WH_117674,EID_67674,Rural,Small,West,Zone 1,0,0,4,4082,Rented,41,0,0,1,266,28.0,,34,0,B,3,30,41141
WH_111873,EID_61873,Rural,Large,North,Zone 6,5,0,2,5070,Company Owned,22,0,1,1,220,27.0,,20,0,B+,2,28,23061
WH_117764,EID_67764,Rural,Small,West,Zone 6,0,0,2,5175,Company Owned,29,1,0,1,266,36.0,,34,0,A,5,15,46110
WH_101933,EID_51933,Rural,Small,North,Zone 1,3,1,3,5070,Rented,59,0,1,1,204,,2014.0,9,1,A+,6,21,12113
WH_104675,EID_54675,Rural,Large,South,Zone 5,8,5,2,4957,Company Owned,41,0,0,1,130,30.0,,11,1,C,1,14,15069
WH_110222,EID_60222,Rural,Mid,West,Zone 4,7,0,2,5225,Company Owned,22,0,0,1,213,28.0,2014.0,19,0,A,3,26,26140
WH_100892,EID_50892,Rural,Mid,West,Zone 3,4,0,2,4220,Company Owned,18,0,0,0,90,38.0,2021.0,0,1,,0,19,6117
WH_107287,EID_57287,Urban,Large,North,Zone 5,1,0,3,3092,Rented,38,0,0,1,168,25.0,,15,0,A+,4,25,18125
WH_121260,EID_71260,Rural,Small,South,Zone 6,4,1,3,4960,Rented,47,0,0,0,75,20.0,2001.0,34,1,A+,3,9,44058
WH_107906,EID_57906,Rural,Mid,West,Zone 3,3,1,3,4258,Rented,41,0,0,1,161,36.0,2005.0,24,1,B+,4,19,29097
WH_114551,EID_64551,Rural,Small,North,Zone 6,0,2,2,4525,Company Owned,19,0,0,1,137,30.0,,15,0,B+,6,9,18113
WH_118850,EID_68850,Rural,Large,North,Zone 6,2,4,3,5267,Rented,40,0,1,1,72,,,4,0,B+,1,6,5135
WH_107657,EID_57657,Rural,Mid,North,Zone 2,7,0,4,4528,Company Owned,51,0,0,0,77,33.0,1997.0,27,0,B,4,12,33145
WH_110106,EID_60106,Rural,Large,South,Zone 5,0,0,3,8598,Rented,32,0,0,0,67,16.0,,4,0,B,2,25,5127
WH_118297,EID_68297,Urban,Mid,West,Zone 3,2,2,5,3167,Rented,70,0,0,1,135,25.0,,18,1,A+,4,27,23078
WH_111362,EID_61362,Rural,Mid,South,Zone 3,7,0,2,7470,Rented,17,0,0,1,226,26.0,,6,0,B,4,27,7063
